Model,Make,Year,vehicle_age,Kilometres,BodyType,engine_displacement,cylinder_count,Transmission,Drivetrain,FuelType,City,Highway,avg_fuel_efficiency,Price,model_frequency,model_frequency_log
Transit,Ford,2017,8.0,78500.0,Minivan,3.200000047683716,6.0,AUTOMATIC,RWD,Gasoline,16.700000762939453,13.0,14.850000381469727,47000.0,42,3.7612001156935624
Explorer,Ford,2019,6.0,79799.0,SUV,2.299999952316284,6.0,6 SPEED AUTOMATIC,4x4,Premium Unleaded,14.5,10.600000381469727,12.550000190734863,38503.0,104,4.653960350157523
Bronco,Ford,2023,2.0,34.0,SUV,1.5,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,9.300000190734863,8.399999618530273,8.849999904632568,49475.0,112,4.727387818712341
Mustang,Ford,1995,30.0,62000.0,Coupe,5.0,8.0,MANUAL,RWD,Gasoline,15.300000190734863,9.800000190734863,12.550000190734863,49995.0,179,5.19295685089021
F-150,Ford,2018,7.0,86000.0,Truck,5.400000095367432,8.0,AUTOMATIC,4X4,Gasoline,13.5,10.199999809265137,11.849999904632568,50000.0,354,5.872117789475416
Mustang,Ford,2015,10.0,11700.0,Coupe,5.0,8.0,MANUAL,RWD,Gasoline,15.300000190734863,9.800000190734863,12.550000190734863,51000.0,179,5.19295685089021
Ranger,Ford,2021,4.0,22000.0,Truck,2.299999952316284,6.0,AUTOMATIC,4X4,Gasoline,12.300000190734863,9.699999809265137,11.0,53500.0,24,3.2188758248682006
Mustang,Ford,2013,12.0,40631.0,Coupe,5.0,8.0,MANUAL,RWD,Gasoline,13.800000190734863,7.900000095367432,10.850000143051147,53995.0,179,5.19295685089021
Transit,Ford,2019,6.0,94500.0,Minivan,3.200000047683716,6.0,AUTOMATIC,FWD,Gasoline,16.700000762939453,13.0,14.850000381469727,56700.0,42,3.7612001156935624
Transit,Ford,2019,6.0,94000.0,Minivan,3.200000047683716,6.0,AUTOMATIC,FWD,Gasoline,16.700000762939453,13.0,14.850000381469727,57500.0,42,3.7612001156935624
F-350,Ford,2022,3.0,72000.0,Truck,6.199999809265137,8.0,AUTOMATIC,4X4,Gasoline,11.100000381469727,8.399999618530273,9.75,60000.0,33,3.5263605246161616
Explorer,Ford,2021,4.0,27000.0,Unknown,2.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,12.699999809265137,8.699999809265137,10.699999809265137,61999.0,104,4.653960350157523
Mustang,Ford,2007,18.0,24951.0,Convertible,5.0,8.0,MANUAL,RWD,Gasoline,15.300000190734863,9.800000190734863,12.550000190734863,63000.0,179,5.19295685089021
F-150,Ford,2021,4.0,40000.0,Truck,5.400000095367432,8.0,AUTOMATIC,AWD,Gasoline,13.5,10.199999809265137,11.849999904632568,65000.0,354,5.872117789475416
Mustang,Ford,2010,15.0,25000.0,Coupe,5.0,8.0,MANUAL,RWD,Gasoline,15.300000190734863,9.800000190734863,12.550000190734863,65000.0,179,5.19295685089021
Explorer,Ford,2022,3.0,18750.0,Unknown,2.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,12.699999809265137,8.699999809265137,10.699999809265137,65995.0,104,4.653960350157523
F-350,Ford,2020,5.0,210000.0,Truck,6.199999809265137,8.0,AUTOMATIC,4X4,Diesel,11.100000381469727,8.399999618530273,9.75,67500.0,33,3.5263605246161616
F-250,Ford,2020,5.0,150000.0,Truck,6.199999809265137,8.0,AUTOMATIC,4X4,Diesel,11.100000381469727,8.399999618530273,9.75,70000.0,70,4.2626798770413155
F-150,Ford,2022,3.0,16000.0,Truck,5.400000095367432,8.0,AUTOMATIC,4X4,Gasoline,13.5,10.199999809265137,11.849999904632568,70000.0,354,5.872117789475416
F-250,Ford,2020,5.0,28000.0,Truck,6.199999809265137,8.0,AUTOMATIC,4X4,Gasoline,11.100000381469727,8.399999618530273,9.75,70000.0,70,4.2626798770413155
Explorer,Ford,2023,2.0,16.0,SUV,3.0,6.0,AUTOMATIC,AWD,Gasoline,13.399999618530273,9.800000190734863,11.599999904632568,72026.0,104,4.653960350157523
Mustang,Ford,2017,8.0,23700.0,Convertible,5.0,8.0,MANUAL,RWD,Gasoline,15.300000190734863,9.800000190734863,12.550000190734863,76900.0,179,5.19295685089021
Transit,Ford,2023,2.0,42.0,Van Extended,3.5,6.0,AUTOMATIC,RWD,Gasoline,16.700000762939453,13.0,14.850000381469727,78999.0,42,3.7612001156935624
Bronco,Ford,2022,3.0,15500.0,Unknown,5.0,6.0,AUTOMATIC,4X4,Gasoline,9.300000190734863,8.399999618530273,8.849999904632568,82500.0,112,4.727387818712341
F-250,Ford,2022,3.0,1500.0,Unknown,6.199999809265137,8.0,AUTOMATIC,Unknown,Unknown,11.100000381469727,8.399999618530273,9.75,85000.0,70,4.2626798770413155
F-150,Ford,2023,2.0,97.0,Crew Cab,3.5,6.0,AUTOMATIC,4WD,Gasoline,13.5,10.199999809265137,11.849999904632568,85005.0,354,5.872117789475416
F-150,Ford,2022,3.0,250000.0,Truck,5.400000095367432,8.0,AUTOMATIC,4X4,Gasoline,13.5,10.199999809265137,11.849999904632568,90000.0,354,5.872117789475416
F-150,Ford,2023,2.0,226.0,Crew Cab,3.5,6.0,1 SPEED AUTOMATIC,AWD,Electric,13.5,10.199999809265137,11.849999904632568,97817.0,354,5.872117789475416
F-150,Ford,2023,2.0,15.0,Crew Cab,3.5,6.0,AUTOMATIC,4WD,Gasoline,9.800000190734863,9.699999809265137,9.75,108419.0,354,5.872117789475416
Mustang,Ford,2018,7.0,7200.0,Coupe,5.0,8.0,MANUAL,RWD,Gasoline,15.300000190734863,9.800000190734863,12.550000190734863,109750.0,179,5.19295685089021
F-250,Ford,2022,3.0,118.0,Crew Cab,6.699999809265137,8.0,AUTOMATIC,4x4,Diesel,11.100000381469727,8.399999618530273,9.75,109995.0,70,4.2626798770413155
Mustang,Ford,2021,4.0,5247.0,Coupe,5.0,8.0,7 SPEED AUTOMATIC,RWD,Gasoline,19.899999618530273,12.800000190734863,16.34999990463257,145900.0,179,5.19295685089021
Focus,Ford,2007,18.0,132483.0,Sedan,2.0,6.0,AUTOMATIC,FWD,Gasoline,8.699999809265137,5.900000095367432,7.299999952316284,4990.0,52,3.970291913552122
Ranger,Ford,2008,17.0,145038.0,Super Cab,4.0,6.0,AUTOMATIC,4x4,Gasoline,14.399999618530273,10.899999618530273,12.649999618530273,17888.0,24,3.2188758248682006
Escape,Ford,2013,12.0,185403.5,SUV,3.0,6.0,6 SPEED AUTOMATIC,Unknown,Gasoline,10.199999809265137,7.800000190734863,9.0,22600.0,219,5.393627546352362
Mustang,Ford,2018,7.0,66109.0,Coupe,5.0,8.0,AUTOMATIC,RWD,Gasoline,15.100000381469727,9.300000190734863,12.200000286102295,39990.0,179,5.19295685089021
Ranger,Ford,2019,6.0,45601.0,Crew Cab,2.299999952316284,6.0,AUTOMATIC,Unknown,Gasoline,12.300000190734863,9.699999809265137,11.0,40988.0,24,3.2188758248682006
M2-106,Freightliner,2018,7.0,188335.0,Unknown,2.5,6.0,Unknown,Unknown,Diesel,11.100000381469727,8.399999618530273,9.75,111800.0,1,0.6931471805599453
GV80,Genesis,2021,4.0,22876.0,SUV,3.5,6.0,8 SPEED AUTOMATIC,4WD,Gasoline,12.899999618530273,10.399999618530273,11.649999618530273,73986.0,3,1.3862943611198906
G70,Genesis,2021,4.0,31000.0,Sedan,3.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,12.800000190734863,8.699999809265137,10.75,41000.0,12,2.5649493574615367
GV70,Genesis,2022,3.0,31588.0,SUV,2.5,6.0,AUTOMATIC,4WD,Gasoline,12.899999618530273,10.0,11.449999809265137,66990.0,3,1.3862943611198906
G70,Genesis,2019,6.0,104835.0,Sedan,3.299999952316284,6.0,6 SPEED MANUAL,RWD,Gasoline,12.800000190734863,8.5,10.650000095367432,32097.0,12,2.5649493574615367
G70,Genesis,2019,6.0,61302.0,Sedan,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,11.5,8.699999809265137,10.099999904632568,37988.0,12,2.5649493574615367
G80,Genesis,2017,8.0,92770.0,Sedan,3.799999952316284,6.0,AUTOMATIC,AWD,Gasoline,14.300000190734863,9.5,11.900000095367432,28895.0,8,2.1972245773362196
G80,Genesis,2017,8.0,54692.0,Sedan,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,14.300000190734863,9.5,11.900000095367432,28995.0,8,2.1972245773362196
G80,Genesis,2018,7.0,37600.0,Sedan,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.399999618530273,9.600000381469727,11.5,39999.0,8,2.1972245773362196
G80,Genesis,2020,5.0,38131.0,Sedan,3.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,13.800000190734863,9.699999809265137,11.75,42500.0,8,2.1972245773362196
G70,Genesis,2019,6.0,55946.0,Sedan,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,13.300000190734863,9.5,11.400000095367432,44500.0,12,2.5649493574615367
G70,Genesis,2021,4.0,12984.0,Sedan,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,14.100000381469727,9.5,11.800000190734863,47880.0,12,2.5649493574615367
G70,Genesis,2023,2.0,3500.0,Sedan,3.299999952316284,6.0,AUTOMATIC,Unknown,Gasoline,11.399999618530273,8.199999809265137,9.799999713897705,47990.0,12,2.5649493574615367
G70,Genesis,2023,2.0,5302.0,Sedan,3.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,13.5,9.100000381469727,11.300000190734863,57998.0,12,2.5649493574615367
G70,Genesis,2023,2.0,750.0,Sedan,3.299999952316284,6.0,AUTOMATIC,Unknown,Gasoline,13.5,9.100000381469727,11.300000190734863,59900.0,12,2.5649493574615367
G80,Genesis,2023,2.0,10900.0,Sedan,3.799999952316284,6.0,AUTOMATIC,Unknown,Gasoline,10.800000190734863,7.900000095367432,9.350000143051147,63990.0,8,2.1972245773362196
G90,Genesis,2020,5.0,27748.0,Sedan,5.0,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,15.399999618530273,10.199999809265137,12.799999713897705,64399.0,1,0.6931471805599453
G80,Genesis,2023,2.0,9900.0,Sedan,3.799999952316284,6.0,AUTOMATIC,Unknown,Gasoline,10.800000190734863,7.900000095367432,9.350000143051147,64500.0,8,2.1972245773362196
G80,Genesis,2023,2.0,10288.0,Sedan,3.799999952316284,6.0,AUTOMATIC,Unknown,Gasoline,14.800000190734863,9.899999618530273,12.349999904632568,73995.0,8,2.1972245773362196
GV60,Genesis,2023,2.0,7188.0,SUV,0.0,6.0,AUTOMATIC,AWD,Electric,11.100000381469727,8.399999618530273,9.75,76895.0,3,1.3862943611198906
GV60,Genesis,2023,2.0,459.0,SUV,0.0,6.0,AUTOMATIC,AWD,Electric,11.100000381469727,8.399999618530273,9.75,86995.0,3,1.3862943611198906
GV60,Genesis,2023,2.0,8054.0,SUV,0.0,6.0,1 SPEED AUTOMATIC,AWD,Electric,11.100000381469727,8.399999618530273,9.75,84995.0,3,1.3862943611198906
GV80,Genesis,2023,2.0,11500.0,SUV,3.5,6.0,AUTOMATIC,AWD,Gasoline,12.899999618530273,10.399999618530273,11.649999618530273,87990.0,3,1.3862943611198906
G70,Genesis,2019,6.0,95272.0,Sedan,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,13.300000190734863,9.5,11.400000095367432,34000.0,12,2.5649493574615367
GV80,Genesis,2023,2.0,2320.0,SUV,3.5,6.0,AUTOMATIC,AWD,Gasoline,12.899999618530273,10.399999618530273,11.649999618530273,89998.0,3,1.3862943611198906
G80,Genesis,2019,6.0,45163.0,Sedan,3.799999952316284,6.0,8 SPEED AUTOMATIC,AWD,Gasoline,13.399999618530273,9.600000381469727,11.5,38880.0,8,2.1972245773362196
G70,Genesis,2019,6.0,62707.0,Sedan,3.299999952316284,6.0,8 SPEED AUTOMATIC,AWD,Premium Unleaded,13.300000190734863,9.5,11.400000095367432,37499.0,12,2.5649493574615367
GV70,Genesis,2022,3.0,31400.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,10.699999809265137,8.399999618530273,9.549999713897705,61010.0,3,1.3862943611198906
G70,Genesis,2019,6.0,21957.0,Sedan,3.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,12.800000190734863,8.699999809265137,10.75,34900.0,12,2.5649493574615367
G70,Genesis,2023,2.0,3500.0,Sedan,3.299999952316284,6.0,AUTOMATIC,AWD,Gasoline,12.800000190734863,8.699999809265137,10.75,49000.0,12,2.5649493574615367
GV70,Genesis,2022,3.0,19707.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,12.899999618530273,10.0,11.449999809265137,68495.0,3,1.3862943611198906
Terrain,GMC,2023,2.0,10.0,SUV,1.5,6.0,9 SPEED AUTOMATIC,AWD,Gasoline,9.899999618530273,8.300000190734863,9.099999904632568,44433.0,63,4.1588830833596715
Yukon,GMC,2022,3.0,7875.0,SUV,6.199999809265137,6.0,AUTOMATIC,4x4,Gasoline,16.299999237060547,12.699999809265137,14.499999523162842,105888.0,14,2.70805020110221
Canyon,GMC,2020,5.0,77400.0,Crew Cab,3.5999999046325684,6.0,AUTOMATIC,4x4,Diesel,14.0,9.899999618530273,11.949999809265137,37495.0,9,2.302585092994046
Yukon,GMC,2016,9.0,127750.0,SUV,6.199999809265137,6.0,AUTOMATIC,AWD,Gasoline,16.299999237060547,12.25,14.274999618530273,42980.0,14,2.70805020110221
Sierra,GMC,2020,5.0,66481.0,Truck,5.300000190734863,8.0,10 SPEED AUTOMATIC,4x4,Gasoline,14.300000190734863,10.600000381469727,12.450000286102295,57395.0,210,5.351858133476067
Sierra,GMC,2017,8.0,140928.0,Truck,5.300000190734863,8.0,8 SPEED AUTOMATIC,4x4,Gasoline,15.0,10.699999809265137,12.849999904632568,32888.0,210,5.351858133476067
Sierra,GMC,2022,3.0,7.0,Truck,5.300000190734863,8.0,8 SPEED AUTOMATIC,4x4,Gasoline,15.399999618530273,12.300000190734863,13.849999904632568,67993.0,210,5.351858133476067
Acadia,GMC,2016,9.0,110013.0,SUV,3.5999999046325684,6.0,AUTOMATIC,AWD,Gasoline,12.600000381469727,9.199999809265137,10.900000095367432,19925.0,33,3.5263605246161616
Terrain,GMC,2018,7.0,103850.0,SUV,1.600000023841858,6.0,AUTOMATIC,AWD,Diesel,9.899999618530273,8.300000190734863,9.099999904632568,24900.0,63,4.1588830833596715
Terrain,GMC,2019,6.0,50223.0,SUV,1.5,6.0,9 SPEED AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,28997.0,63,4.1588830833596715
Terrain,GMC,2018,7.0,73143.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,29087.0,63,4.1588830833596715
Savana,GMC,2020,5.0,62985.0,Van Regular,6.0,8.0,8 SPEED AUTOMATIC,RWD,FLEXIBLE,20.699999809265137,13.5,17.09999990463257,43995.0,23,3.1780538303479458
Acadia,GMC,2017,8.0,93277.0,SUV,3.5999999046325684,6.0,AUTOMATIC,AWD,Gasoline,11.199999809265137,9.399999618530273,10.299999713897705,29394.0,33,3.5263605246161616
Terrain,GMC,2019,6.0,65327.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,31387.0,63,4.1588830833596715
Terrain,GMC,2019,6.0,75152.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,32387.0,63,4.1588830833596715
Acadia,GMC,2018,7.0,72094.0,SUV,3.5999999046325684,6.0,AUTOMATIC,AWD,Gasoline,13.300000190734863,9.5,11.400000095367432,32387.0,33,3.5263605246161616
Sierra,GMC,2017,8.0,127672.0,Truck,5.300000190734863,8.0,6 SPEED AUTOMATIC,4x4,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,33888.0,210,5.351858133476067
Acadia,GMC,2017,8.0,80928.0,SUV,3.5999999046325684,6.0,AUTOMATIC,AWD,Gasoline,12.600000381469727,9.199999809265137,10.900000095367432,35338.0,33,3.5263605246161616
Canyon,GMC,2016,9.0,28151.0,Truck,3.5999999046325684,6.0,AUTOMATIC,4x4,Gasoline,13.600000381469727,9.899999618530273,11.75,36800.0,9,2.302585092994046
Canyon,GMC,2019,6.0,98488.0,Crew Cab,3.5999999046325684,6.0,8 SPEED AUTOMATIC,4x4,Gasoline,14.0,9.899999618530273,11.949999809265137,36900.0,9,2.302585092994046
Sierra,GMC,2019,6.0,104082.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,FLEXIBLE,14.800000190734863,11.800000190734863,13.300000190734863,37995.0,210,5.351858133476067
Sierra,GMC,2019,6.0,74622.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,FLEXIBLE,14.800000190734863,11.800000190734863,13.300000190734863,37995.0,210,5.351858133476067
Canyon,GMC,2019,6.0,113516.0,Crew Cab,2.799999952316284,6.0,6 SPEED AUTOMATIC,4x4,Diesel,12.199999809265137,8.399999618530273,10.299999713897705,38500.0,9,2.302585092994046
Savana,GMC,2020,5.0,118000.0,Van Extended,6.0,6.0,8 SPEED AUTOMATIC,RWD,Gasoline,20.699999809265137,13.5,17.09999990463257,41988.0,23,3.1780538303479458
Savana,GMC,2020,5.0,71583.0,Minivan,6.0,8.0,AUTOMATIC,RWD,FLEXIBLE,20.699999809265137,13.5,17.09999990463257,41998.0,23,3.1780538303479458
Savana,GMC,2020,5.0,57628.0,Minivan,6.0,8.0,AUTOMATIC,RWD,FLEXIBLE,20.699999809265137,13.5,17.09999990463257,43995.0,23,3.1780538303479458
Sierra,GMC,2022,3.0,35.0,Truck,2.700000047683716,8.0,AUTOMATIC,4x4,Gasoline,13.899999618530273,12.0,12.949999809265137,52985.0,210,5.351858133476067
Savana,GMC,2020,5.0,73701.0,Minivan,4.300000190734863,8.0,AUTOMATIC,RWD,Gasoline,20.699999809265137,13.5,17.09999990463257,46998.0,23,3.1780538303479458
Sierra,GMC,2021,4.0,42806.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,Gasoline,15.199999809265137,11.100000381469727,13.150000095367432,52497.0,210,5.351858133476067
Sierra,GMC,2021,4.0,44443.0,Truck,3.0,8.0,AUTOMATIC,4x4,Diesel,10.600000381469727,9.199999809265137,9.900000095367432,54692.0,210,5.351858133476067
Sierra,GMC,2021,4.0,26777.0,Truck,5.300000190734863,8.0,AUTOMATIC,4WD,Gasoline,14.300000190734863,10.699999809265137,12.5,61445.0,210,5.351858133476067
Sierra,GMC,2017,8.0,154842.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4x4,Diesel,14.800000190734863,11.800000190734863,13.300000190734863,61900.0,210,5.351858133476067
Sierra,GMC,2020,5.0,72000.0,Crew Cab,5.300000190734863,8.0,10 SPEED AUTOMATIC,4x4,Diesel,10.5,9.100000381469727,9.800000190734863,61901.0,210,5.351858133476067
Sierra,GMC,2021,4.0,44515.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,Diesel,10.600000381469727,9.199999809265137,9.900000095367432,64887.0,210,5.351858133476067
SIERRA,GMC,2014,11.0,240519.0,Crew Cab,6.0,8.0,AUTOMATIC,4WD,Gasoline,11.100000381469727,8.399999618530273,9.75,17600.0,25,3.258096538021482
Sierra,GMC,2021,4.0,35134.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,Gasoline,10.600000381469727,9.199999809265137,9.900000095367432,66995.0,210,5.351858133476067
Sierra,GMC,2022,3.0,21577.0,Truck,3.0,8.0,AUTOMATIC,4x4,Diesel,10.5,9.100000381469727,9.800000190734863,67999.0,210,5.351858133476067
Sierra,GMC,2022,3.0,25230.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,Gasoline,15.699999809265137,11.899999618530273,13.799999713897705,80999.0,210,5.351858133476067
Yukon,GMC,2022,3.0,17823.0,SUV,6.199999809265137,6.0,AUTOMATIC,4x4,Gasoline,16.299999237060547,12.699999809265137,14.499999523162842,102999.0,14,2.70805020110221
Terrain,GMC,2017,8.0,130652.0,SUV,2.4000000953674316,6.0,AUTOMATIC,FWD,Gasoline,9.899999618530273,8.300000190734863,9.099999904632568,15995.0,63,4.1588830833596715
Acadia,GMC,2018,7.0,78860.0,SUV,3.5999999046325684,6.0,6 SPEED AUTOMATIC,FWD,Gasoline,13.0,9.300000190734863,11.150000095367432,30888.0,33,3.5263605246161616
Savana,GMC,2017,8.0,147271.0,Minivan,6.0,8.0,6 SPEED AUTOMATIC,RWD,Gasoline,20.699999809265137,13.5,17.09999990463257,33997.0,23,3.1780538303479458
Savana,GMC,2021,4.0,97935.0,Minivan,6.0,6.0,AUTOMATIC,RWD,Gasoline,20.699999809265137,13.5,17.09999990463257,41995.0,23,3.1780538303479458
Sierra,GMC,2018,7.0,122000.0,Truck,5.300000190734863,8.0,6 SPEED AUTOMATIC,4x4,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,42995.0,210,5.351858133476067
Sierra,GMC,2020,5.0,41698.0,Extended Cab,5.300000190734863,8.0,AUTOMATIC,4x4,Gasoline,14.300000190734863,10.600000381469727,12.450000286102295,45900.0,210,5.351858133476067
Sierra,GMC,2016,9.0,143150.0,Truck,5.300000190734863,8.0,AUTOMATIC,4x4,Gasoline,15.0,10.699999809265137,12.849999904632568,37500.0,210,5.351858133476067
SIERRA,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,11.100000381469727,8.399999618530273,9.75,97188.0,25,3.258096538021482
Sierra,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,14.800000190734863,11.800000190734863,13.300000190734863,102918.0,210,5.351858133476067
Acadia,GMC,2010,15.0,210008.0,SUV,3.5999999046325684,6.0,AUTOMATIC,FWD,Gasoline,12.699999809265137,8.399999618530273,10.549999713897705,7888.0,33,3.5263605246161616
Sierra,GMC,2017,8.0,169341.0,Truck Double Cab,5.300000190734863,8.0,AUTOMATIC,4x4,REGULAR UNLEADED,14.800000190734863,11.800000190734863,13.300000190734863,25395.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Truck,2.700000047683716,8.0,AUTOMATIC,4WD,Gasoline,13.100000381469727,11.600000381469727,12.350000381469727,57613.0,210,5.351858133476067
Sierra,GMC,2022,3.0,35.0,Crew Cab,2.700000047683716,8.0,AUTOMATIC,4WD,Gasoline,13.899999618530273,12.0,12.949999809265137,58378.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,2.700000047683716,8.0,AUTOMATIC,4WD,Gasoline,13.100000381469727,11.600000381469727,12.350000381469727,60563.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,2.700000047683716,8.0,AUTOMATIC,4WD,Gasoline,13.100000381469727,11.600000381469727,12.350000381469727,68548.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,5.300000190734863,8.0,AUTOMATIC,4WD,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,74678.0,210,5.351858133476067
Terrain,GMC,2019,6.0,61409.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,11.199999809265137,9.0,10.099999904632568,33450.0,63,4.1588830833596715
Sierra,GMC,2023,2.0,35.0,Crew Cab,5.300000190734863,8.0,AUTOMATIC,4WD,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,74933.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,5.300000190734863,8.0,AUTOMATIC,4WD,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,75273.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,5.300000190734863,8.0,AUTOMATIC,4WD,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,75428.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,5.300000190734863,8.0,AUTOMATIC,4WD,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,76548.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,14.800000190734863,11.800000190734863,13.300000190734863,84088.0,210,5.351858133476067
Sierra,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,14.800000190734863,11.800000190734863,13.300000190734863,100788.0,210,5.351858133476067
Savana,GMC,2020,5.0,50854.0,Van Regular,6.0,8.0,8 SPEED AUTOMATIC,RWD,FLEXIBLE,20.699999809265137,13.5,17.09999990463257,44395.0,23,3.1780538303479458
SIERRA,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,11.100000381469727,8.399999618530273,9.75,107808.0,25,3.258096538021482
SIERRA,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,11.100000381469727,8.399999618530273,9.75,109248.0,25,3.258096538021482
Sierra,GMC,2023,2.0,35.0,Crew Cab,6.599999904632568,8.0,AUTOMATIC,4WD,Diesel,14.800000190734863,11.800000190734863,13.300000190734863,109808.0,210,5.351858133476067
Sierra,GMC,2001,24.0,237908.0,Truck Extended Cab,5.300000190734863,8.0,AUTOMATIC,RWD,Gasoline,15.300000190734863,10.0,12.650000095367432,7980.0,210,5.351858133476067
Terrain,GMC,2014,11.0,231458.0,SUV,2.4000000953674316,6.0,AUTOMATIC,FWD,Gasoline,9.199999809265137,6.099999904632568,7.6499998569488525,8995.0,63,4.1588830833596715
Acadia,GMC,2017,8.0,94551.0,SUV,2.5,6.0,AUTOMATIC,AWD,Gasoline,11.0,9.199999809265137,10.099999904632568,25498.0,33,3.5263605246161616
SIERRA,GMC,2018,7.0,100845.0,Truck,6.599999904632568,8.0,6 SPEED AUTOMATIC,4x4,Diesel,11.100000381469727,8.399999618530273,9.75,59995.0,25,3.258096538021482
Terrain,GMC,2023,2.0,35.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,9.899999618530273,8.300000190734863,9.099999904632568,37898.0,63,4.1588830833596715
Sierra,GMC,2019,6.0,70705.0,Crew Cab,5.300000190734863,8.0,6 SPEED AUTOMATIC,4x4,Gasoline,14.800000190734863,11.800000190734863,13.300000190734863,42999.0,210,5.351858133476067
Terrain,GMC,2023,2.0,35.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,9.899999618530273,8.300000190734863,9.099999904632568,46883.0,63,4.1588830833596715
Terrain,GMC,2023,2.0,35.0,SUV,1.5,6.0,AUTOMATIC,AWD,Gasoline,9.899999618530273,8.300000190734863,9.099999904632568,47688.0,63,4.1588830833596715
